Sample Rate
100
Channel Index,Channel Name,Scale,Offset
0,Channel 0:,1.000000,-1.000000
1,Channel 1:,1.000000,0.000000
2,Channel 2:,1.000000,0.000000
3,Channel 3:,1.000000,0.000000
4,Channel 4:,1.000000,0.000000
5,Channel 5:,1.000000,0.000000
6,Channel 6:,1.000000,0.000000
7,Channel 7:,1.000000,0.000000
Time(s),Channel 0:,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:
30.670000,0.386092,1.368970,1.377884,1.363615,1.401351,1.371791,1.362378,1.380565
30.680000,0.391184,1.376607,1.370246,1.358523,1.396259,1.366700,1.367470,1.378019
30.690000,0.378454,1.371516,1.382975,1.371253,1.396259,1.361609,1.362378,1.380565
30.700000,0.391184,1.376607,1.370246,1.366161,1.396259,1.364154,1.367470,1.388204
30.710000,0.378454,1.368970,1.385521,1.373799,1.393713,1.369245,1.362378,1.380565
30.720000,0.383546,1.368970,1.370246,1.358523,1.403897,1.369245,1.359832,1.380565
30.730000,0.391184,1.376607,1.380430,1.366161,1.388621,1.364154,1.364924,1.388204
30.740000,0.378454,1.361334,1.380430,1.371253,1.396259,1.364154,1.354739,1.380565
30.750000,0.386092,1.366425,1.372792,1.366161,1.396259,1.371791,1.359832,1.375473
30.760000,0.383546,1.376607,1.382975,1.363615,1.391167,1.366700,1.359832,1.388204
30.770000,0.375908,1.368970,1.377884,1.371253,1.396259,1.366700,1.354739,1.375473
30.780000,0.386092,1.363879,1.370246,1.366161,1.401351,1.366700,1.359832,1.375473
30.790000,0.391184,1.368970,1.380430,1.361069,1.396259,1.371791,1.364924,1.380565
30.800000,0.378454,1.374062,1.377884,1.371253,1.401351,1.364154,1.352193,1.380565
30.810000,0.383546,1.368970,1.375338,1.366161,1.401351,1.371791,1.362378,1.372927
30.820000,0.383546,1.376607,1.385521,1.363615,1.396259,1.364154,1.362378,1.385657
30.830000,0.381000,1.371516,1.380430,1.371253,1.393713,1.364154,1.364924,1.378019
30.840000,0.375908,1.366425,1.370246,1.371253,1.401351,1.366700,1.354739,1.372927
30.850000,0.391184,1.368970,1.372792,1.358523,1.396259,1.369245,1.362378,1.380565
30.860000,0.386092,1.376607,1.375338,1.363615,1.391167,1.366700,1.359832,1.385657
30.870000,0.378454,1.374062,1.382975,1.366161,1.393713,1.359063,1.359832,1.385657
30.880000,0.386092,1.371516,1.380430,1.371253,1.401351,1.359063,1.354739,1.380565
30.890000,0.378454,1.368970,1.375338,1.371253,1.396259,1.359063,1.354739,1.380565
30.900000,0.391184,1.368970,1.380430,1.361069,1.396259,1.371791,1.367470,1.380565
30.910000,0.378454,1.368970,1.382975,1.366161,1.393713,1.361609,1.359832,1.380565
30.920000,0.381000,1.368970,1.377884,1.371253,1.401351,1.364154,1.354739,1.380565
30.930000,0.391184,1.368970,1.372792,1.358523,1.393713,1.364154,1.359832,1.380565
30.940000,0.386092,1.371516,1.377884,1.366161,1.388621,1.359063,1.359832,1.380565
30.950000,0.386092,1.363879,1.377884,1.366161,1.401351,1.371791,1.352193,1.375473
30.960000,0.388638,1.376607,1.377884,1.358523,1.396259,1.366700,1.364924,1.385657
30.970000,0.378454,1.368970,1.377884,1.366161,1.396259,1.361609,1.354739,1.383111
30.980000,0.391184,1.371516,1.380430,1.366161,1.393713,1.371791,1.364924,1.380565
30.990000,0.381000,1.368970,1.377884,1.371253,1.403897,1.359063,1.357285,1.383111
31.000000,0.386092,1.368970,1.377884,1.366161,1.396259,1.369245,1.364924,1.383111
31.010000,0.386092,1.371516,1.375338,1.366161,1.388621,1.359063,1.359832,1.388204
31.020000,0.378454,1.363879,1.377884,1.371253,1.396259,1.366700,1.354739,1.375473
31.030000,0.378454,1.363879,1.380430,1.373799,1.396259,1.364154,1.354739,1.383111
31.040000,0.381000,1.363879,1.377884,1.363615,1.393713,1.366700,1.354739,1.375473
31.050000,0.388638,1.368970,1.380430,1.361069,1.388621,1.369245,1.364924,1.378019
31.060000,0.375908,1.368970,1.385521,1.371253,1.393713,1.364154,1.359832,1.380565
31.070000,0.383546,1.363879,1.372792,1.371253,1.401351,1.369245,1.354739,1.375473
31.080000,0.383546,1.376607,1.382975,1.366161,1.388621,1.366700,1.359832,1.385657
31.090000,0.378454,1.368970,1.382975,1.366161,1.396259,1.359063,1.354739,1.380565
31.100000,0.386092,1.371516,1.372792,1.366161,1.403897,1.369245,1.359832,1.380565
31.110000,0.391184,1.376607,1.380430,1.366161,1.396259,1.366700,1.367470,1.385657
31.120000,0.386092,1.368970,1.380430,1.366161,1.393713,1.366700,1.362378,1.388204
31.130000,0.381000,1.368970,1.377884,1.368707,1.401351,1.361609,1.357285,1.383111
31.140000,0.388638,1.371516,1.372792,1.358523,1.396259,1.366700,1.367470,1.380565
31.150000,0.381000,1.368970,1.385521,1.371253,1.393713,1.364154,1.362378,1.375473
31.160000,0.386092,1.363879,1.377884,1.363615,1.403897,1.369245,1.354739,1.375473
31.170000,0.386092,1.361334,1.372792,1.366161,1.396259,1.371791,1.359832,1.378019
31.180000,0.388638,1.368970,1.375338,1.361069,1.391167,1.371791,1.367470,1.383111
31.190000,0.378454,1.376607,1.382975,1.363615,1.396259,1.359063,1.362378,1.388204
31.200000,0.378454,1.371516,1.382975,1.366161,1.393713,1.359063,1.354739,1.380565
31.210000,0.391184,1.366425,1.372792,1.366161,1.403897,1.366700,1.362378,1.372927
31.220000,0.386092,1.368970,1.375338,1.358523,1.388621,1.371791,1.367470,1.383111
31.230000,0.386092,1.376607,1.377884,1.363615,1.388621,1.366700,1.364924,1.385657
31.240000,0.386092,1.371516,1.385521,1.368707,1.391167,1.359063,1.362378,1.380565
31.250000,0.378454,1.368970,1.377884,1.368707,1.396259,1.359063,1.354739,1.380565
31.260000,0.386092,1.371516,1.377884,1.371253,1.403897,1.366700,1.354739,1.375473
31.270000,0.383546,1.363879,1.377884,1.366161,1.403897,1.371791,1.352193,1.370381
31.280000,0.393730,1.376607,1.377884,1.363615,1.393713,1.364154,1.367470,1.385657
31.290000,0.381000,1.371516,1.382975,1.371253,1.396259,1.361609,1.357285,1.383111
31.300000,0.388638,1.368970,1.372792,1.366161,1.393713,1.371791,1.367470,1.380565
31.310000,0.386092,1.376607,1.385521,1.366161,1.391167,1.366700,1.362378,1.388204
31.320000,0.386092,1.361334,1.372792,1.366161,1.398805,1.366700,1.359832,1.372927
31.330000,0.383546,1.376607,1.380430,1.363615,1.388621,1.361609,1.367470,1.388204
31.340000,0.383546,1.376607,1.382975,1.366161,1.396259,1.361609,1.362378,1.388204
31.350000,0.386092,1.366425,1.377884,1.371253,1.401351,1.364154,1.359832,1.375473
31.360000,0.383546,1.376607,1.377884,1.358523,1.388621,1.364154,1.367470,1.385657
31.370000,0.375908,1.368970,1.377884,1.368707,1.401351,1.364154,1.354739,1.378019
31.380000,0.383546,1.376607,1.385521,1.366161,1.391167,1.366700,1.362378,1.385657
31.390000,0.375908,1.363879,1.375338,1.366161,1.396259,1.364154,1.354739,1.372927
31.400000,0.381000,1.363879,1.377884,1.366161,1.401351,1.364154,1.354739,1.375473
31.410000,0.386092,1.363879,1.375338,1.366161,1.401351,1.371791,1.359832,1.375473
31.420000,0.393730,1.376607,1.375338,1.358523,1.393713,1.364154,1.364924,1.385657
31.430000,0.381000,1.366425,1.382975,1.371253,1.396259,1.364154,1.357285,1.380565
31.440000,0.386092,1.371516,1.370246,1.366161,1.401351,1.371791,1.359832,1.383111
31.450000,0.386092,1.371516,1.377884,1.366161,1.388621,1.366700,1.362378,1.385657
31.460000,0.378454,1.371516,1.380430,1.366161,1.396259,1.359063,1.354739,1.380565
31.470000,0.383546,1.366425,1.380430,1.371253,1.401351,1.364154,1.357285,1.372927
31.480000,0.386092,1.366425,1.370246,1.366161,1.398805,1.371791,1.367470,1.375473
31.490000,0.386092,1.374062,1.375338,1.363615,1.391167,1.359063,1.364924,1.385657
31.500000,0.378454,1.374062,1.385521,1.371253,1.396259,1.361609,1.362378,1.383111
31.510000,0.386092,1.368970,1.375338,1.358523,1.391167,1.364154,1.364924,1.380565
31.520000,0.383546,1.371516,1.385521,1.371253,1.388621,1.359063,1.359832,1.378019
31.530000,0.381000,1.368970,1.377884,1.373799,1.393713,1.361609,1.354739,1.380565
31.540000,0.375908,1.368970,1.377884,1.371253,1.393713,1.359063,1.354739,1.380565
31.550000,0.381000,1.366425,1.372792,1.373799,1.401351,1.364154,1.364924,1.375473
31.560000,0.391184,1.376607,1.377884,1.355977,1.393713,1.366700,1.367470,1.385657
31.570000,0.386092,1.376607,1.377884,1.366161,1.388621,1.359063,1.367470,1.383111
31.580000,0.383546,1.376607,1.385521,1.366161,1.396259,1.366700,1.362378,1.388204
31.590000,0.375908,1.368970,1.385521,1.366161,1.396259,1.361609,1.359832,1.380565
31.600000,0.378454,1.371516,1.377884,1.371253,1.401351,1.364154,1.362378,1.380565
31.610000,0.388638,1.363879,1.372792,1.363615,1.403897,1.366700,1.362378,1.380565
31.620000,0.383546,1.376607,1.375338,1.363615,1.388621,1.359063,1.362378,1.385657
31.630000,0.381000,1.371516,1.377884,1.373799,1.393713,1.369245,1.364924,1.380565
31.640000,0.383546,1.371516,1.377884,1.363615,1.401351,1.371791,1.359832,1.380565
31.650000,0.388638,1.376607,1.380430,1.363615,1.396259,1.364154,1.367470,1.388204
31.660000,0.378454,1.363879,1.377884,1.366161,1.393713,1.364154,1.357285,1.375473
31.670000,0.386092,1.368970,1.372792,1.366161,1.403897,1.369245,1.362378,1.380565
31.680000,0.386092,1.371516,1.377884,1.363615,1.391167,1.361609,1.362378,1.388204
31.690000,0.386092,1.366425,1.372792,1.371253,1.398805,1.364154,1.359832,1.372927
31.700000,0.391184,1.363879,1.372792,1.366161,1.401351,1.364154,1.362378,1.375473
31.710000,0.388638,1.368970,1.377884,1.361069,1.388621,1.369245,1.367470,1.383111
31.720000,0.378454,1.371516,1.377884,1.371253,1.398805,1.364154,1.357285,1.380565
31.730000,0.386092,1.368970,1.372792,1.358523,1.403897,1.374336,1.362378,1.380565
31.740000,0.386092,1.368970,1.377884,1.366161,1.388621,1.361609,1.359832,1.380565
31.750000,0.386092,1.363879,1.377884,1.366161,1.401351,1.371791,1.354739,1.375473
31.760000,0.386092,1.366425,1.372792,1.366161,1.401351,1.371791,1.359832,1.375473
31.770000,0.383546,1.376607,1.380430,1.361069,1.388621,1.364154,1.359832,1.388204
31.780000,0.386092,1.374062,1.385521,1.363615,1.393713,1.359063,1.359832,1.385657
31.790000,0.378454,1.368970,1.380430,1.371253,1.401351,1.359063,1.352193,1.380565
31.800000,0.386092,1.368970,1.375338,1.371253,1.401351,1.364154,1.359832,1.375473
31.810000,0.388638,1.368970,1.370246,1.361069,1.393713,1.374336,1.362378,1.380565
31.820000,0.386092,1.374062,1.385521,1.366161,1.393713,1.359063,1.362378,1.385657
31.830000,0.381000,1.371516,1.385521,1.363615,1.398805,1.359063,1.357285,1.380565
31.840000,0.386092,1.366425,1.370246,1.366161,1.401351,1.369245,1.352193,1.380565
31.850000,0.393730,1.368970,1.372792,1.358523,1.396259,1.371791,1.359832,1.380565
31.860000,0.391184,1.368970,1.377884,1.361069,1.393713,1.366700,1.364924,1.385657
31.870000,0.386092,1.368970,1.385521,1.371253,1.388621,1.361609,1.359832,1.380565
31.880000,0.381000,1.366425,1.377884,1.371253,1.396259,1.364154,1.354739,1.372927
31.890000,0.383546,1.368970,1.370246,1.361069,1.401351,1.371791,1.359832,1.380565
31.900000,0.383546,1.376607,1.375338,1.366161,1.391167,1.361609,1.367470,1.385657
31.910000,0.383546,1.363879,1.377884,1.371253,1.403897,1.364154,1.359832,1.375473
31.920000,0.386092,1.376607,1.380430,1.363615,1.391167,1.364154,1.362378,1.388204
31.930000,0.386092,1.363879,1.372792,1.366161,1.401351,1.364154,1.362378,1.375473
31.940000,0.391184,1.371516,1.375338,1.366161,1.393713,1.371791,1.367470,1.380565
31.950000,0.383546,1.376607,1.385521,1.363615,1.391167,1.366700,1.359832,1.388204
31.960000,0.378454,1.368970,1.377884,1.368707,1.401351,1.361609,1.357285,1.380565
31.970000,0.388638,1.368970,1.377884,1.361069,1.393713,1.371791,1.367470,1.383111
31.980000,0.383546,1.363879,1.377884,1.371253,1.401351,1.364154,1.362378,1.375473
31.990000,0.381000,1.371516,1.382975,1.366161,1.396259,1.361609,1.354739,1.383111
32.000000,0.383546,1.376607,1.385521,1.361069,1.391167,1.366700,1.367470,1.388204
32.010000,0.378454,1.371516,1.377884,1.368707,1.401351,1.364154,1.354739,1.383111
32.020000,0.386092,1.366425,1.372792,1.366161,1.396259,1.364154,1.362378,1.375473
32.030000,0.386092,1.376607,1.382975,1.358523,1.388621,1.364154,1.359832,1.388204
32.040000,0.386092,1.361334,1.370246,1.371253,1.401351,1.364154,1.362378,1.375473
32.050000,0.391184,1.371516,1.377884,1.358523,1.391167,1.371791,1.367470,1.380565
32.060000,0.378454,1.363879,1.377884,1.371253,1.401351,1.361609,1.359832,1.375473
32.070000,0.383546,1.376607,1.377884,1.361069,1.388621,1.366700,1.362378,1.388204
32.080000,0.378454,1.379153,1.375338,1.363615,1.396259,1.361609,1.362378,1.383111
32.090000,0.391184,1.366425,1.370246,1.363615,1.396259,1.366700,1.362378,1.375473
32.100000,0.386092,1.374062,1.382975,1.366161,1.391167,1.364154,1.362378,1.385657
32.110000,0.381000,1.371516,1.377884,1.366161,1.396259,1.359063,1.354739,1.378019
32.120000,0.388638,1.368970,1.375338,1.361069,1.393713,1.371791,1.367470,1.380565
32.130000,0.378454,1.371516,1.375338,1.368707,1.396259,1.361609,1.354739,1.383111
32.140000,0.386092,1.371516,1.375338,1.361069,1.388621,1.366700,1.364924,1.383111
32.150000,0.386092,1.363879,1.372792,1.373799,1.406443,1.364154,1.359832,1.375473
32.160000,0.388638,1.376607,1.377884,1.358523,1.396259,1.364154,1.367470,1.385657
32.170000,0.381000,1.363879,1.377884,1.371253,1.396259,1.364154,1.354739,1.378019
32.180000,0.388638,1.371516,1.370246,1.361069,1.396259,1.369245,1.359832,1.380565
32.190000,0.381000,1.371516,1.385521,1.371253,1.396259,1.361609,1.354739,1.383111
32.200000,0.388638,1.376607,1.380430,1.366161,1.396259,1.366700,1.364924,1.385657
32.210000,0.378454,1.366425,1.385521,1.371253,1.396259,1.364154,1.354739,1.375473
32.220000,0.386092,1.363879,1.372792,1.373799,1.403897,1.364154,1.359832,1.375473
32.230000,0.386092,1.368970,1.380430,1.366161,1.398805,1.371791,1.359832,1.383111
32.240000,0.383546,1.376607,1.377884,1.363615,1.391167,1.359063,1.367470,1.388204
32.250000,0.386092,1.371516,1.385521,1.368707,1.393713,1.361609,1.362378,1.380565
32.260000,0.383546,1.368970,1.380430,1.366161,1.401351,1.371791,1.362378,1.375473
32.270000,0.386092,1.368970,1.372792,1.361069,1.401351,1.371791,1.362378,1.380565
32.280000,0.383546,1.368970,1.382975,1.366161,1.388621,1.359063,1.362378,1.380565
32.290000,0.378454,1.363879,1.377884,1.366161,1.396259,1.364154,1.354739,1.375473
32.300000,0.383546,1.363879,1.375338,1.366161,1.401351,1.369245,1.359832,1.375473
32.310000,0.391184,1.371516,1.377884,1.366161,1.396259,1.369245,1.364924,1.383111
32.320000,0.378454,1.376607,1.385521,1.366161,1.396259,1.359063,1.359832,1.385657
32.330000,0.386092,1.366425,1.372792,1.366161,1.396259,1.366700,1.362378,1.375473
32.340000,0.388638,1.368970,1.377884,1.358523,1.396259,1.366700,1.364924,1.385657
32.350000,0.378454,1.376607,1.382975,1.366161,1.396259,1.361609,1.362378,1.380565
32.360000,0.388638,1.368970,1.377884,1.361069,1.396259,1.371791,1.364924,1.380565
32.370000,0.383546,1.368970,1.370246,1.366161,1.401351,1.364154,1.359832,1.383111
32.380000,0.381000,1.368970,1.377884,1.371253,1.396259,1.361609,1.357285,1.380565
32.390000,0.391184,1.371516,1.375338,1.361069,1.391167,1.371791,1.367470,1.380565
32.400000,0.388638,1.371516,1.372792,1.366161,1.398805,1.371791,1.359832,1.380565
32.410000,0.383546,1.368970,1.382975,1.371253,1.398805,1.361609,1.362378,1.380565
32.420000,0.378454,1.368970,1.382975,1.366161,1.396259,1.359063,1.354739,1.380565
32.430000,0.391184,1.368970,1.377884,1.366161,1.396259,1.374336,1.367470,1.380565
32.440000,0.386092,1.376607,1.385521,1.366161,1.396259,1.359063,1.359832,1.385657
32.450000,0.383546,1.363879,1.377884,1.368707,1.401351,1.364154,1.359832,1.375473
32.460000,0.383546,1.368970,1.380430,1.361069,1.388621,1.364154,1.367470,1.380565
32.470000,0.378454,1.371516,1.385521,1.371253,1.393713,1.364154,1.357285,1.372927
32.480000,0.386092,1.368970,1.377884,1.363615,1.403897,1.371791,1.357285,1.375473
32.490000,0.383546,1.376607,1.382975,1.366161,1.396259,1.366700,1.362378,1.385657
32.500000,0.378454,1.368970,1.375338,1.373799,1.401351,1.361609,1.357285,1.375473
32.510000,0.386092,1.368970,1.377884,1.363615,1.388621,1.361609,1.362378,1.380565
32.520000,0.386092,1.363879,1.370246,1.371253,1.401351,1.366700,1.359832,1.375473
32.530000,0.391184,1.371516,1.372792,1.366161,1.398805,1.371791,1.367470,1.380565
32.540000,0.378454,1.371516,1.385521,1.371253,1.393713,1.359063,1.354739,1.380565
32.550000,0.386092,1.363879,1.372792,1.366161,1.396259,1.366700,1.359832,1.375473
32.560000,0.381000,1.376607,1.375338,1.361069,1.388621,1.364154,1.362378,1.388204
32.570000,0.378454,1.366425,1.375338,1.366161,1.403897,1.366700,1.354739,1.375473
32.580000,0.391184,1.376607,1.380430,1.358523,1.398805,1.366700,1.367470,1.388204
32.590000,0.381000,1.368970,1.382975,1.373799,1.396259,1.364154,1.354739,1.380565
32.600000,0.391184,1.371516,1.375338,1.361069,1.396259,1.374336,1.367470,1.380565
32.610000,0.386092,1.371516,1.375338,1.366161,1.388621,1.359063,1.359832,1.383111
32.620000,0.386092,1.366425,1.370246,1.368707,1.398805,1.366700,1.359832,1.372927
32.630000,0.383546,1.376607,1.385521,1.361069,1.391167,1.364154,1.362378,1.390750
32.640000,0.381000,1.368970,1.377884,1.371253,1.396259,1.359063,1.354739,1.380565
32.650000,0.386092,1.363879,1.372792,1.366161,1.396259,1.371791,1.362378,1.375473
32.660000,0.386092,1.374062,1.382975,1.363615,1.396259,1.366700,1.362378,1.385657
32.670000,0.383546,1.363879,1.370246,1.366161,1.401351,1.364154,1.359832,1.372927
32.680000,0.386092,1.374062,1.382975,1.366161,1.391167,1.366700,1.362378,1.388204
32.690000,0.386092,1.363879,1.372792,1.373799,1.401351,1.366700,1.362378,1.375473
32.700000,0.391184,1.368970,1.375338,1.366161,1.396259,1.374336,1.364924,1.380565
32.710000,0.378454,1.371516,1.375338,1.366161,1.393713,1.361609,1.354739,1.380565
32.720000,0.386092,1.371516,1.372792,1.358523,1.396259,1.364154,1.362378,1.385657
32.730000,0.378454,1.371516,1.377884,1.366161,1.396259,1.359063,1.354739,1.383111
32.740000,0.388638,1.368970,1.377884,1.366161,1.393713,1.371791,1.362378,1.380565
32.750000,0.383546,1.376607,1.385521,1.366161,1.388621,1.366700,1.362378,1.388204
32.760000,0.386092,1.363879,1.377884,1.366161,1.401351,1.371791,1.354739,1.380565
32.770000,0.386092,1.376607,1.375338,1.366161,1.386075,1.364154,1.367470,1.385657
32.780000,0.391184,1.363879,1.375338,1.366161,1.396259,1.369245,1.362378,1.375473
32.790000,0.383546,1.376607,1.382975,1.358523,1.388621,1.364154,1.359832,1.385657
32.800000,0.383546,1.366425,1.372792,1.366161,1.401351,1.364154,1.362378,1.375473
32.810000,0.391184,1.374062,1.375338,1.363615,1.396259,1.366700,1.370016,1.385657
32.820000,0.381000,1.363879,1.377884,1.366161,1.403897,1.366700,1.354739,1.375473
32.830000,0.383546,1.371516,1.382975,1.371253,1.396259,1.359063,1.362378,1.380565
32.840000,0.386092,1.366425,1.370246,1.366161,1.396259,1.371791,1.359832,1.375473
32.850000,0.386092,1.379153,1.382975,1.366161,1.391167,1.366700,1.359832,1.385657
32.860000,0.386092,1.363879,1.377884,1.363615,1.403897,1.371791,1.359832,1.372927
32.870000,0.383546,1.376607,1.385521,1.366161,1.396259,1.364154,1.362378,1.385657
32.880000,0.383546,1.368970,1.377884,1.371253,1.401351,1.364154,1.354739,1.383111
32.890000,0.386092,1.363879,1.372792,1.368707,1.403897,1.364154,1.354739,1.385657
32.900000,0.388638,1.368970,1.372792,1.361069,1.393713,1.371791,1.362378,1.378019
32.910000,0.388638,1.376607,1.377884,1.366161,1.391167,1.364154,1.364924,1.385657
32.920000,0.386092,1.366425,1.382975,1.366161,1.388621,1.356517,1.362378,1.380565
32.930000,0.386092,1.363879,1.375338,1.366161,1.401351,1.374336,1.354739,1.380565
32.940000,0.383546,1.368970,1.382975,1.368707,1.396259,1.361609,1.359832,1.378019
32.950000,0.391184,1.363879,1.372792,1.366161,1.396259,1.371791,1.362378,1.375473
32.960000,0.378454,1.376607,1.385521,1.366161,1.393713,1.359063,1.362378,1.385657
32.970000,0.391184,1.371516,1.377884,1.361069,1.388621,1.366700,1.359832,1.380565
32.980000,0.378454,1.363879,1.377884,1.366161,1.403897,1.364154,1.354739,1.375473
32.990000,0.393730,1.376607,1.372792,1.361069,1.396259,1.364154,1.364924,1.385657
33.000000,0.383546,1.368970,1.380430,1.363615,1.401351,1.374336,1.362378,1.380565
33.010000,0.381000,1.368970,1.385521,1.373799,1.396259,1.364154,1.362378,1.380565
33.020000,0.383546,1.368970,1.377884,1.363615,1.391167,1.359063,1.362378,1.380565
33.030000,0.386092,1.368970,1.372792,1.366161,1.403897,1.374336,1.359832,1.380565
33.040000,0.386092,1.368970,1.382975,1.371253,1.393713,1.359063,1.359832,1.380565
33.050000,0.393730,1.374062,1.372792,1.361069,1.396259,1.366700,1.364924,1.385657
33.060000,0.383546,1.368970,1.385521,1.371253,1.396259,1.361609,1.362378,1.380565
33.070000,0.388638,1.368970,1.372792,1.361069,1.396259,1.371791,1.359832,1.388204
33.080000,0.386092,1.371516,1.382975,1.366161,1.388621,1.361609,1.362378,1.383111
33.090000,0.383546,1.368970,1.372792,1.366161,1.403897,1.371791,1.359832,1.380565
33.100000,0.378454,1.366425,1.382975,1.371253,1.396259,1.361609,1.362378,1.375473
